standard_cost,avg_unit_price,list_price,rolling_avg_sales_3m,current_month_gross_sales,month_num,current_month_net_sales,product_key,customer_key,current_month_margin_amount,month_cos,year_num,store_id,current_month_order_qty,previous_month_sales,size,sales_growth_previous_period,territory_id,bonus,month_sin
713.0798,672.294,1120.49,1344.588,672.294,2,672.294,84,285,-40.7858,0.5000000000000001,2008,988,1.0,1344.588,48,-0.5,5,6700.0,0.8660254037844386
1082.51,1020.594,1700.99,1020.594,1020.594,12,1020.594,223,353,-61.916,1.0,2007,802,1.0,0.0,40,,1,3900.0,-2.4492935982947064e-16
747.2002,744.2727,1364.5,1488.5454,744.2727,11,744.2727,51,329,-2.9275,0.8660254037844384,2006,1972,1.0,1488.5454,42,-0.5,6,5150.0,-0.5000000000000004
13.0863,20.994,34.99,140.01336933333334,188.946,11,188.946,1,266,71.1693,0.8660254037844384,2007,622,9.0,258.548108,,-0.26920370270123967,6,500.0,-0.5000000000000004
6.9223,4.9445,8.99,89.248225,93.9455,9,89.248225,6,556,-42.2755,-1.8369701987210297e-16,2007,618,19.0,0.0,,,6,5150.0,-1.0
30.9334,44.994,74.99,134.982,134.982,7,134.982,123,26,42.1818,-0.8660254037844388,2006,1086,3.0,0.0,L,,2,4100.0,-0.4999999999999997
10.3125,15.0,25.0,120.0,45.0,2,45.0,117,313,14.0625,0.5000000000000001,2007,1422,3.0,120.0,,-0.625,2,2500.0,0.8660254037844386
1481.9379,1430.442,2384.07,2860.884,2860.884,2,2860.884,216,471,-102.9918,0.5000000000000001,2008,410,2.0,1430.442,46,1.0,9,5650.0,0.8660254037844386
199.8519,200.052,333.42,400.104,400.104,12,400.104,159,558,0.4002,1.0,2007,626,2.0,0.0,54,,6,5150.0,-2.4492935982947064e-16
27.568,37.254,62.09,111.762,74.508,10,74.508,189,231,19.372,0.5000000000000001,2007,982,2.0,111.762,,-0.33333333333333337,7,985.0,-0.8660254037844386
868.6342,780.8182,1431.5,1952.0455000000002,2342.4546,6,2342.4546,47,382,-263.448,-1.0,2007,1336,3.0,780.8182,62,1.9999999999999998,4,2000.0,1.2246467991473532e-16
49.9789,67.539,112.565,101.30850000000001,135.078,3,135.078,105,380,35.1202,6.123233995736766e-17,2007,1330,2.0,135.078,,0.0,4,4100.0,1.0
486.7066,469.794,782.99,419.4589,469.794,8,469.794,37,75,-16.9126,-0.5000000000000004,2006,970,1.0,419.4589,44,0.12000007628876143,6,500.0,-0.8660254037844384
187.1571,202.332,337.22,521.1582,606.996,12,606.996,11,145,45.5247,1.0,2006,814,3.0,1011.66,44,-0.4,5,6700.0,-2.4492935982947064e-16
204.6251,178.5808,337.22,357.1616,357.1616,6,357.1616,10,145,-52.0886,-1.0,2006,814,2.0,357.1616,58,0.0,5,6700.0,1.2246467991473532e-16
486.7066,419.4589,782.99,419.4589,419.4589,11,419.4589,33,180,-67.2477,0.8660254037844384,2005,454,1.0,0.0,48,,2,4100.0,-0.5000000000000004
739.041,736.1455,1349.6,1472.291,2944.582,12,2944.582,20,114,-11.582,1.0,2006,292,4.0,1472.291,42,1.0,5,6700.0,-2.4492935982947064e-16
343.6496,323.994,539.99,1619.97,1619.97,8,1619.97,248,266,-98.278,-0.5000000000000004,2007,622,5.0,0.0,52,,6,500.0,-0.8660254037844384
1481.9379,1430.442,2384.07,7629.024,5721.768,10,5721.768,204,460,-205.9836,0.5000000000000001,2007,1404,4.0,7629.024,46,-0.25000000000000006,4,2000.0,-0.8660254037844386
486.7066,419.4589,782.99,419.4589,419.4589,10,419.4589,31,20,-67.2477,0.5000000000000001,2005,904,1.0,0.0,62,,2,4100.0,-0.8660254037844386
26.1763,41.994,69.99,251.964,251.964,8,251.964,137,55,94.9062,-0.5000000000000004,2007,608,6.0,0.0,L,,6,5150.0,-0.8660254037844384
1554.9479,1308.9375,2443.35,4581.28125,3926.8125,2,3926.8125,78,263,-738.0312,0.5000000000000001,2007,598,3.0,6544.6875,52,-0.4,4,0.0,0.8660254037844386
308.2179,338.994,564.99,338.994,677.988,11,677.988,237,260,61.5522,0.8660254037844384,2007,546,2.0,338.994,48,1.0,3,4100.0,-0.5000000000000004
1251.9813,1229.4589,2294.99,8606.2123,8606.2123,9,8606.2123,66,131,-157.6568,-1.8369701987210297e-16,2006,668,7.0,0.0,42,,6,500.0,-1.0
486.7066,419.4589,782.99,1258.3767,1258.3767,12,1258.3767,30,145,-201.7431,1.0,2005,814,3.0,1258.3767,60,0.0,5,6700.0,-2.4492935982947064e-16
204.6251,183.9382,337.22,241.67933333333335,183.9382,4,183.9382,17,26,-20.6869,-0.4999999999999998,2007,1086,1.0,183.9382,52,0.0,2,2500.0,0.8660254037844387
755.1508,728.91,1214.85,1457.82,1457.82,10,1457.82,222,431,-52.4816,0.5000000000000001,2007,542,2.0,0.0,54,,3,4100.0,-0.8660254037844386
1912.1544,2039.994,3399.99,2039.994,2039.994,7,2039.994,42,2,127.8396,-0.8660254037844388,2005,306,1.0,0.0,48,,5,4100.0,-0.4999999999999997
486.7066,469.794,782.99,1168.8921666666668,469.794,11,469.794,59,89,-16.9126,0.8660254037844384,2006,1174,1.0,1409.382,48,-0.6666666666666667,1,3500.0,-0.5000000000000004
1251.9813,1376.994,2294.99,1737.635266666667,2753.988,11,2753.988,65,52,250.0254,0.8660254037844384,2007,498,2.0,2753.988,38,0.0,1,3900.0,-0.5000000000000004
755.1508,728.91,1214.85,728.91,728.91,11,728.91,220,527,-26.2408,0.8660254037844384,2007,1866,1.0,0.0,46,,9,5650.0,-0.5000000000000004
3.3623,4.9445,8.99,79.853675,74.1675,12,70.459125,141,196,20.0246,1.0,2007,388,15.0,79.853675,L,-0.11764705882352935,1,2000.0,-2.4492935982947064e-16
343.6496,323.994,539.99,647.988,647.988,12,647.988,247,123,-39.3112,1.0,2007,512,2.0,0.0,48,,6,500.0,-2.4492935982947064e-16
294.5797,323.994,539.99,323.994,647.988,12,647.988,242,165,58.8286,1.0,2007,1322,2.0,323.994,48,1.0,6,5150.0,-2.4492935982947064e-16
486.7066,469.794,782.99,838.9178,939.588,7,939.588,30,176,-33.8252,-0.8660254037844388,2006,1372,2.0,838.9178,60,0.12000007628876143,3,4100.0,-0.4999999999999997
15.6709,22.794,37.99,182.352,205.146,10,205.146,132,216,64.1079,0.5000000000000001,2006,590,9.0,182.352,L,0.1249999999999999,7,985.0,-0.8660254037844386
38.4923,29.994,49.99,105.74813333333333,209.958,7,209.958,9,223,-59.4881,-0.8660254037844388,2007,768,7.0,144.202,XL,0.45599922331174325,6,5150.0,-0.4999999999999997
1912.1544,2039.994,3399.99,6119.982,6119.982,10,6119.982,39,33,383.5188,0.5000000000000001,2005,1374,3.0,0.0,38,,3,2500.0,-0.8660254037844386
13.0863,20.1865,34.99,161.492,181.6785,11,181.6785,1,307,63.9018,0.8660254037844384,2006,1328,9.0,161.492,,0.12500000000000017,1,3900.0,-0.5000000000000004
747.2002,818.7,1364.5,1488.5454,1637.4,8,1637.4,23,92,142.9996,-0.5000000000000004,2007,1214,2.0,1488.5454,38,0.10000004030780661,4,2000.0,-0.8660254037844384
713.0798,600.2625,1120.49,1200.525,1200.525,7,1200.525,84,230,-225.6346,-0.8660254037844388,2006,954,2.0,0.0,48,,3,2000.0,-0.4999999999999997
3.3623,5.394,8.99,52.09345400000001,16.182,2,16.182,141,315,6.0951,0.5000000000000001,2008,1450,3.0,37.758,L,-0.5714285714285715,2,2500.0,0.8660254037844386
486.7066,419.4589,782.99,1677.8356,1677.8356,2,1677.8356,38,42,-268.9908,0.5000000000000001,2006,346,4.0,1677.8356,52,0.0,6,5000.0,0.8660254037844386
187.1571,183.9382,337.22,551.8146,551.8146,12,551.8146,14,160,-9.6567,1.0,2005,1204,3.0,0.0,62,,4,3550.0,-2.4492935982947064e-16
24.7459,35.994,59.99,215.964,215.964,8,215.964,119,83,67.4886,-0.5000000000000004,2006,1108,6.0,0.0,M,,4,2000.0,-0.8660254037844384
38.4923,28.8404,49.99,105.74813333333333,86.5212,5,86.5212,8,302,-28.9557,-0.8660254037844387,2007,1266,3.0,86.5212,L,0.0,3,2000.0,0.49999999999999994
13.0863,20.1865,34.99,80.746,60.5595,12,60.5595,1,165,21.3006,1.0,2006,1322,3.0,201.865,,-0.7,6,5150.0,-2.4492935982947064e-16
461.4448,334.0575,742.35,851.846625,1002.1725,9,851.846625,228,595,-532.4878,-1.8369701987210297e-16,2007,1282,3.0,0.0,44,,1,3900.0,-1.0
9.1593,14.694,24.49,102.29289999999999,58.776,2,58.776,128,276,22.1388,0.5000000000000001,2008,808,4.0,146.94,M,-0.6,7,985.0,0.8660254037844386
294.5797,323.994,539.99,485.99100000000004,647.988,2,647.988,241,46,58.8286,0.5000000000000001,2008,370,2.0,647.988,44,0.0,4,2000.0,0.8660254037844386
1251.9813,1229.4589,2294.99,4508.015966666667,2458.9178,5,2458.9178,65,88,-45.0448,-0.8660254037844387,2007,1164,2.0,2458.9178,38,0.0,5,6700.0,0.49999999999999994
9.1593,14.694,24.49,52.93616666666666,58.776,11,58.776,127,63,22.1388,0.8660254037844384,2007,794,4.0,88.164,S,-0.3333333333333333,6,500.0,-0.5000000000000004
1554.9479,1308.9375,2443.35,2617.875,1308.9375,10,1308.9375,77,222,-246.0104,0.5000000000000001,2006,762,1.0,2617.875,48,-0.5,1,3500.0,-0.8660254037844386
739.041,809.76,1349.6,2429.28,2429.28,8,2429.28,22,491,212.157,-0.5000000000000004,2007,834,3.0,0.0,38,,8,75.0,-0.8660254037844384
1251.9813,1229.4589,2294.99,2458.9178,4917.8356,3,4917.8356,66,402,-90.0896,6.123233995736766e-17,2007,1994,4.0,2458.9178,42,1.0,3,4100.0,1.0
868.6342,780.8182,1431.5,780.8182,780.8182,7,780.8182,48,224,-87.816,-0.8660254037844388,2006,792,1.0,0.0,44,,5,6700.0,-0.4999999999999997
713.0798,600.2625,1120.49,3001.3125,3001.3125,9,3001.3125,80,337,-564.0865,-1.8369701987210297e-16,2006,432,5.0,0.0,38,,10,5000.0,-1.0
38.4923,28.8404,49.99,230.7232,57.6808,3,57.6808,8,351,-19.3038,6.123233995736766e-17,2007,786,2.0,288.404,L,-0.7999999999999999,2,2500.0,1.0
598.4354,647.994,1079.99,647.994,647.994,8,647.994,70,300,49.5586,-0.5000000000000004,2006,1242,1.0,0.0,44,,3,2000.0,-0.8660254037844384
53.9282,72.876,121.46,218.628,218.628,7,218.628,157,458,56.8434,-0.8660254037844388,2007,1302,3.0,0.0,,,10,5000.0,-0.4999999999999997
1481.9379,1430.442,2384.07,2860.884,2860.884,12,2860.884,219,586,-102.9918,1.0,2007,1084,2.0,2860.884,60,0.0,1,5000.0,-2.4492935982947064e-16
461.4448,445.41,742.35,567.89775,1336.23,11,1336.23,208,504,-48.1044,0.8660254037844384,2007,1230,3.0,567.89775,54,1.3529411764705883,1,3900.0,-0.5000000000000004
884.7083,874.794,1457.99,1749.588,4373.97,2,4373.97,56,54,-49.5715,0.5000000000000001,2006,600,5.0,1749.588,48,1.5000000000000002,1,5000.0,0.8660254037844386
26.1763,41.994,69.99,251.964,167.976,11,167.976,137,516,63.2708,0.8660254037844384,2007,1396,4.0,251.964,L,-0.3333333333333333,7,985.0,-0.5000000000000004
24.7459,35.994,59.99,179.97,71.988,11,71.988,119,304,22.4962,0.8660254037844384,2006,1316,2.0,179.97,M,-0.6,2,4100.0,-0.5000000000000004
1265.6195,1242.8518,2319.99,4971.4072,3728.5554,12,3728.5554,63,156,-68.3031,1.0,2006,1066,3.0,4971.4072,42,-0.24999999999999992,4,3550.0,-2.4492935982947064e-16
868.6342,780.8182,1431.5,1561.6364,1561.6364,9,1561.6364,115,351,-175.632,-1.8369701987210297e-16,2006,786,2.0,0.0,48,,2,4100.0,-1.0
486.7066,419.4589,782.99,629.18835,838.9178,5,838.9178,30,83,-134.4954,-0.8660254037844387,2006,1108,2.0,838.9178,60,0.0,4,2000.0,0.49999999999999994
308.2179,338.994,564.99,1016.982,2372.958,12,2372.958,237,338,215.4327,1.0,2007,472,7.0,1016.982,48,1.3333333333333335,1,5000.0,-2.4492935982947064e-16
15.6709,22.794,37.99,136.764,136.764,7,136.764,131,177,42.7386,-0.8660254037844388,2006,1948,6.0,0.0,M,,2,4100.0,-0.4999999999999997
486.7066,469.794,782.99,838.9178,1879.176,7,1879.176,34,26,-67.6504,-0.8660254037844388,2006,1086,4.0,1677.8356,52,0.12000007628876143,2,4100.0,-0.4999999999999997
136.785,149.874,249.79,749.37,749.37,8,749.37,181,314,65.445,-0.5000000000000004,2007,1424,5.0,0.0,42,,1,3500.0,-0.8660254037844384
6.9223,5.1865,8.99,15.5595,15.5595,8,15.5595,6,255,-5.2074,-0.5000000000000004,2006,414,3.0,0.0,,,5,6700.0,-0.8660254037844384
13.0863,20.994,34.99,47.640166666666666,125.964,11,125.964,2,328,47.4462,0.8660254037844384,2007,1962,6.0,41.988,,2.0,7,985.0,-0.5000000000000004
15.6709,20.8945,37.99,259.122192,438.7845,11,416.845275,131,298,87.7564,0.8660254037844384,2006,1220,21.0,259.122192,M,0.6086822660098524,10,5000.0,-0.5000000000000004
44.88,72.0,120.0,144.0,144.0,8,144.0,142,308,54.24,-0.5000000000000004,2007,1394,2.0,0.0,,,6,5150.0,-0.8660254037844384
1082.51,1020.594,1700.99,2041.188,1020.594,2,1020.594,224,109,-61.916,0.5000000000000001,2008,1946,1.0,3061.782,42,-0.6666666666666666,4,4100.0,0.8660254037844386
24.7459,35.994,59.99,107.982,107.982,9,107.982,119,140,33.7443,-1.8369701987210297e-16,2006,788,3.0,0.0,M,,4,2500.0,-1.0
53.9416,72.894,121.49,72.894,72.894,2,72.894,245,535,18.9524,0.5000000000000001,2008,1958,1.0,0.0,,,7,985.0,0.8660254037844386
38.4923,26.437,49.99,173.0424,449.429,12,426.95755,8,382,-227.4116,1.0,2006,1336,17.0,173.0424,L,1.467358000120202,4,2000.0,-2.4492935982947064e-16
3.3623,5.394,8.99,21.576,37.758,11,37.758,141,261,14.2219,0.8660254037844384,2007,556,7.0,21.576,L,0.7500000000000001,4,3550.0,-0.5000000000000004
40.6216,54.894,91.49,54.894,54.894,10,54.894,195,441,14.2724,0.5000000000000001,2007,718,1.0,54.894,,0.0,9,5650.0,-0.8660254037844386
30.9334,44.994,74.99,666.098675,89.988,11,89.988,123,276,28.1212,0.8660254037844384,2006,808,2.0,666.098675,L,-0.8649028989586264,7,985.0,-0.5000000000000004
41.5723,29.6945,53.99,451.3564,475.112,7,451.3564,146,458,-213.8004,-0.8660254037844388,2007,1302,16.0,0.0,L,,10,5000.0,-0.4999999999999997
13.0863,20.1865,34.99,299.3203605,121.119,3,121.119,5,362,42.6012,6.123233995736766e-17,2007,978,6.0,229.479936,,-0.4722022233786923,4,2000.0,1.0
13.0863,20.1865,34.99,100.9325,100.9325,7,100.9325,5,25,35.501,-0.8660254037844388,2005,1050,5.0,0.0,,,3,2500.0,-0.4999999999999997
486.7066,419.4589,782.99,629.18835,838.9178,2,838.9178,35,83,-134.4954,0.5000000000000001,2006,1108,2.0,419.4589,58,1.0,4,2000.0,0.8660254037844386
41.5723,32.394,53.99,330.753538,129.576,3,129.576,145,128,-36.7132,6.123233995736766e-17,2008,642,4.0,323.94,S,-0.6,4,4100.0,1.0
1251.9813,1376.994,2294.99,2753.988,2753.988,2,2753.988,65,516,250.0254,0.5000000000000001,2008,1396,2.0,4130.982,38,-0.33333333333333337,7,985.0,0.8660254037844386
185.8193,209.256,348.76,313.884,1464.792,2,1464.792,110,324,164.0569,0.5000000000000001,2007,1868,7.0,209.256,48,5.999999999999999,2,2500.0,0.8660254037844386
199.3757,218.454,364.09,873.816,873.816,8,873.816,165,535,76.3132,-0.5000000000000004,2007,1958,4.0,0.0,40,,7,985.0,-0.8660254037844384
9.1593,14.694,24.49,33.1558,117.552,10,117.552,129,251,44.2776,0.5000000000000001,2007,1976,8.0,14.694,L,7.0,3,2500.0,-0.8660254037844386
53.3999,65.6018,120.27,131.2036,131.2036,8,131.2036,94,41,24.4038,-0.5000000000000004,2006,344,2.0,0.0,,,2,4100.0,-0.8660254037844384
1912.1544,2039.994,3399.99,2039.994,2039.994,11,2039.994,40,52,127.8396,0.8660254037844384,2005,498,1.0,0.0,42,,1,5000.0,-0.5000000000000004
15.6709,22.794,37.99,182.352,205.146,11,205.146,132,45,64.1079,0.8660254037844384,2006,368,9.0,182.352,L,0.1249999999999999,1,3550.0,-0.5000000000000004
41.5723,32.394,53.99,368.254992,259.152,11,259.152,146,482,-73.4264,0.8660254037844384,2007,582,8.0,368.254992,L,-0.29627023223082344,8,75.0,-0.5000000000000004
1518.7864,1466.01,2443.35,5864.04,5864.04,7,5864.04,72,224,-211.1056,-0.8660254037844388,2006,792,4.0,0.0,44,,5,6700.0,-0.4999999999999997
23.749,36.83,63.5,397.0274,405.13,7,397.0274,134,251,135.7884,-0.8660254037844388,2007,1976,11.0,0.0,M,,3,2500.0,-0.4999999999999997
486.7066,469.794,782.99,939.588,939.588,9,939.588,33,382,-33.8252,-1.8369701987210297e-16,2006,1336,2.0,0.0,48,,4,2000.0,-1.0
486.7066,419.4589,782.99,838.9178,838.9178,5,838.9178,32,106,-134.4954,-0.8660254037844387,2006,1896,2.0,838.9178,44,0.0,6,5000.0,0.49999999999999994
747.2002,818.7,1364.5,3324.4181000000003,4912.2,12,4912.2,23,397,428.9988,1.0,2007,1844,6.0,3274.8,38,0.49999999999999983,10,0.0,-2.4492935982947064e-16
204.6251,183.9382,337.22,726.8238,367.8764,10,367.8764,17,14,-41.3738,0.5000000000000001,2006,662,2.0,1287.5674,52,-0.7142857142857143,4,2500.0,-0.8660254037844386
884.7083,874.794,1457.99,2624.382,2624.382,9,2624.382,29,149,-29.7429,-1.8369701987210297e-16,2005,864,3.0,0.0,52,,6,5000.0,-1.0
1554.9479,1466.01,2443.35,4467.84,1466.01,12,1466.01,75,144,-88.9379,1.0,2007,812,1.0,2932.02,58,-0.5,6,5150.0,-2.4492935982947064e-16
41.5723,32.394,53.99,161.97,97.182,3,97.182,147,616,-27.5349,6.123233995736766e-17,2008,1890,3.0,161.97,XL,-0.39999999999999997,1,3900.0,1.0
755.1508,728.91,1214.85,1457.82,3644.55,3,3644.55,221,546,-131.204,6.123233995736766e-17,2008,442,5.0,1457.82,50,1.5000000000000004,1,3500.0,1.0
294.5797,323.994,539.99,647.988,1295.976,12,1295.976,242,338,117.6572,1.0,2007,472,4.0,647.988,48,1.0,1,5000.0,-2.4492935982947064e-16
343.6496,323.994,539.99,647.988,647.988,3,647.988,227,132,-39.3112,6.123233995736766e-17,2008,672,2.0,647.988,58,0.0,3,4100.0,1.0
343.6496,323.994,539.99,323.994,323.994,10,323.994,227,457,-19.6556,0.5000000000000001,2007,1198,1.0,0.0,58,,8,75.0,-0.8660254037844386
755.1508,728.91,1214.85,728.91,2186.73,11,2186.73,220,483,-78.7224,0.8660254037844384,2007,596,3.0,728.91,46,2.0000000000000004,10,5000.0,-0.5000000000000004
30.9334,44.994,74.99,134.982,134.982,10,134.982,123,229,42.1818,0.5000000000000001,2006,952,3.0,0.0,L,,3,2500.0,-0.8660254037844386
26.1763,38.4945,69.99,621.686175,654.4065,8,621.686175,137,297,176.6891,-0.5000000000000004,2007,1202,17.0,0.0,L,,5,6700.0,-0.8660254037844384
308.2179,338.994,564.99,338.994,338.994,7,338.994,235,24,30.7761,-0.8660254037844388,2007,1046,1.0,0.0,42,,5,6700.0,-0.4999999999999997
1554.9479,1308.9375,2443.35,8508.09375,9162.5625,5,9162.5625,79,64,-1722.0728,-0.8660254037844387,2007,816,7.0,10471.5,58,-0.125,4,3550.0,0.49999999999999994
13.0863,20.994,34.99,81.82266666666668,41.988,11,41.988,1,302,15.8154,0.8660254037844384,2007,1266,2.0,83.976,,-0.5,3,2000.0,-0.5000000000000004
27.4925,37.152,61.92,90.06533333333334,148.608,10,148.608,91,218,38.638,0.5000000000000001,2007,664,4.0,101.3235,,0.4666686405424212,2,2500.0,-0.8660254037844386
49.9789,67.539,112.565,202.617,202.617,9,202.617,105,144,52.6803,-1.8369701987210297e-16,2006,812,3.0,0.0,,,6,5150.0,-1.0
1554.9479,1308.9375,2443.35,2617.875,2617.875,10,2617.875,78,14,-492.0208,0.5000000000000001,2006,662,2.0,2617.875,52,0.0,4,2500.0,-0.8660254037844386
486.7066,419.4589,782.99,1258.3767,1258.3767,8,1258.3767,38,64,-201.7431,-0.5000000000000004,2005,816,3.0,0.0,52,,4,3550.0,-0.8660254037844384
38.4923,28.8404,49.99,57.6808,28.8404,3,28.8404,8,172,-9.6519,6.123233995736766e-17,2006,1934,1.0,57.6808,L,-0.5,4,2500.0,1.0
486.7066,469.794,782.99,922.8096333333333,469.794,2,469.794,38,41,-16.9126,0.5000000000000001,2007,344,1.0,1409.382,52,-0.6666666666666667,2,2500.0,0.8660254037844386
26.9708,36.447,60.745,218.682,109.341,12,109.341,96,139,28.4286,1.0,2006,764,3.0,218.682,,-0.5,1,3550.0,-2.4492935982947064e-16
1251.9813,1229.4589,2294.99,4917.8356,4917.8356,9,4917.8356,65,363,-90.0896,-1.8369701987210297e-16,2006,1014,4.0,0.0,38,,4,3550.0,-1.0
53.3999,72.162,120.27,153.07086666666666,216.486,7,216.486,94,35,56.2863,-0.8660254037844388,2007,1418,3.0,65.6018,,2.3000009146090505,6,5150.0,-0.4999999999999997
486.7066,419.4589,782.99,419.4589,838.9178,11,838.9178,38,90,-134.4954,0.8660254037844384,2005,1182,2.0,419.4589,52,1.0,5,6700.0,-0.5000000000000004
486.7066,469.794,782.99,469.794,469.794,9,469.794,30,361,-16.9126,-1.8369701987210297e-16,2006,950,1.0,0.0,60,,4,2000.0,-1.0
27.4925,37.152,61.92,123.83983333333333,74.304,7,74.304,91,220,19.319,-0.8660254037844388,2007,692,2.0,202.647,,-0.6333328398643947,2,2500.0,-0.4999999999999997
1265.6195,1242.8518,2319.99,7457.1108,4971.4072,11,4971.4072,63,98,-91.0708,0.8660254037844384,2006,1332,4.0,7457.1108,42,-0.3333333333333334,3,4100.0,-0.5000000000000004
13.0863,19.5136,34.99,267.726592,273.1904,9,267.726592,1,380,84.5184,-1.8369701987210297e-16,2006,1330,14.0,0.0,,,4,2500.0,-1.0
146.5466,198.036,330.06,495.09000000000003,198.036,2,198.036,100,66,51.4894,0.5000000000000001,2007,832,1.0,198.036,,0.0,2,2500.0,0.8660254037844386
1082.51,1020.594,1700.99,2041.188,3061.782,3,3061.782,224,157,-185.748,6.123233995736766e-17,2008,1082,3.0,2041.188,42,0.5,4,3550.0,1.0
1912.1544,2039.994,3399.99,2039.994,2039.994,3,2039.994,42,127,127.8396,6.123233995736766e-17,2006,632,1.0,2039.994,48,0.0,1,3500.0,1.0
199.8519,200.052,333.42,200.052,200.052,2,200.052,149,492,0.2001,0.5000000000000001,2008,838,1.0,0.0,62,,1,3500.0,0.8660254037844386
1481.9379,1430.442,2384.07,2860.884,1430.442,1,1430.442,216,449,-51.4959,0.8660254037844387,2008,940,1.0,1430.442,46,0.0,10,5000.0,0.49999999999999994
204.6251,183.9382,337.22,367.8764,367.8764,8,367.8764,10,254,-41.3738,-0.5000000000000004,2006,352,2.0,0.0,58,,5,6700.0,-0.8660254037844384
1554.9479,1466.01,2443.35,2617.875,4398.03,8,4398.03,78,256,-266.8137,-0.5000000000000004,2007,422,3.0,1308.9375,52,2.36,2,2500.0,-0.8660254037844384
13.0863,20.1865,34.99,40.373,40.373,9,40.373,2,371,14.2004,-1.8369701987210297e-16,2006,1132,2.0,0.0,,,6,5150.0,-1.0
360.9428,324.4527,594.83,324.4527,324.4527,7,324.4527,113,251,-36.4901,-0.8660254037844388,2006,1976,1.0,0.0,48,,3,4100.0,-0.4999999999999997
461.4448,445.41,742.35,283.948875,1781.64,11,1781.64,213,510,-64.1392,0.8660254037844384,2007,1276,4.0,283.948875,54,5.274509803921569,6,5150.0,-0.5000000000000004
53.3999,72.162,120.27,135.5770666666667,288.648,10,288.648,92,24,75.0484,0.5000000000000001,2007,1046,4.0,144.324,,1.0,5,6700.0,-0.8660254037844386
187.1571,202.332,337.22,1011.66,1011.66,9,1011.66,12,380,75.8745,-1.8369701987210297e-16,2006,1330,5.0,0.0,48,,4,2500.0,-1.0
204.6251,202.332,337.22,202.332,809.328,12,809.328,17,621,-9.1724,1.0,2007,1932,4.0,202.332,52,3.0,4,2000.0,-2.4492935982947064e-16
13.0863,20.994,34.99,62.71283333333333,104.97,2,104.97,1,276,39.5385,0.5000000000000001,2008,808,5.0,125.964,,-0.16666666666666666,7,985.0,0.8660254037844386
49.9789,67.539,112.565,337.695,337.695,8,337.695,105,330,87.8005,-0.5000000000000004,2006,1982,5.0,0.0,,,1,5000.0,-0.8660254037844384
10.3125,15.0,25.0,105.0,75.0,11,75.0,117,262,23.4375,0.8660254037844384,2006,562,5.0,105.0,,-0.2857142857142857,6,500.0,-0.5000000000000004
23.3722,31.584,52.64,31.584,31.584,12,31.584,171,402,8.2118,1.0,2007,1994,1.0,0.0,,,3,4100.0,-2.4492935982947064e-16
1481.9379,1430.442,2384.07,1525.8048,1430.442,12,1430.442,204,576,-51.4959,1.0,2007,990,1.0,1525.8048,46,-0.062499999999999924,4,3550.0,-2.4492935982947064e-16
884.7083,874.794,1457.99,874.794,874.794,2,874.794,28,66,-9.9143,0.5000000000000001,2006,832,1.0,874.794,44,0.0,2,4100.0,0.8660254037844386
713.0798,600.2625,1120.49,4802.1,2401.05,12,2401.05,80,382,-451.2692,1.0,2006,1336,4.0,4802.1,38,-0.5,4,2000.0,-2.4492935982947064e-16
1251.9813,1229.4589,2294.99,4917.8356,6147.2945,11,6147.2945,65,40,-112.612,0.8660254037844384,2006,340,5.0,4917.8356,38,0.24999999999999992,5,6700.0,-0.5000000000000004
40.6571,54.942,91.57,109.884,109.884,8,109.884,197,517,28.5698,-0.5000000000000004,2007,1420,2.0,0.0,,,8,75.0,-0.8660254037844384
461.4448,445.41,742.35,1216.5260625,1781.64,3,1781.64,212,558,-64.1392,6.123233995736766e-17,2008,626,4.0,445.41,50,3.0,6,5150.0,1.0
38.4923,29.994,49.99,185.48289599999998,119.976,2,119.976,7,484,-33.9932,0.5000000000000001,2008,656,4.0,29.994,M,3.0,1,5000.0,0.8660254037844386
13.0863,20.994,34.99,144.51089166666665,41.988,2,41.988,2,313,15.8154,0.5000000000000001,2008,1422,2.0,310.798675,,-0.8649028989586265,2,2500.0,0.8660254037844386
