list_price,standard_cost,current_month_gross_sales,rolling_avg_sales_3m,avg_unit_price,previous_month_sales,month_cos,month_num,product_model_name,customer_key,store_id,current_month_margin_amount,current_month_order_qty,current_month_net_sales,year_num,bonus,quarter_num,month_sin,territory_id
8.99,6.9223,10.788,10.788,5.394,0.0,-0.5000000000000004,8,Cycling Cap,515,1384,-3.0566,2.0,10.788,2007,0.0,3,-0.8660254037844384,7
8.99,6.9223,16.182,15.767000000000001,5.394,16.182,1.0,12,Cycling Cap,125,544,-4.5849,3.0,16.182,2007,2500.0,4,-2.4492935982947064e-16,2
1214.85,755.1508,2915.64,2915.64,728.91,0.0,-1.8369701987210297e-16,9,Touring-2000,551,480,-104.9632,4.0,2915.64,2007,6700.0,3,-1.0,5
1120.49,713.0798,672.294,1344.588,672.294,1344.588,0.5000000000000001,2,Road-550-W,285,988,-40.7858,1.0,672.294,2008,6700.0,1,0.8660254037844386,5
1700.99,1082.51,1020.594,1020.594,1020.594,0.0,1.0,12,Road-350-W,353,802,-61.916,1.0,1020.594,2007,3900.0,4,-2.4492935982947064e-16,1
1364.5,747.2002,744.2727,1488.5454,744.2727,1488.5454,0.8660254037844384,11,HL Mountain Frame,329,1972,-2.9275,1.0,744.2727,2006,5150.0,4,-0.5000000000000004,6
34.99,13.0863,188.946,140.01336933333334,20.994,258.548108,0.8660254037844384,11,Sport-100,266,622,71.1693,9.0,188.946,2007,500.0,4,-0.5000000000000004,6
8.99,6.9223,93.9455,89.248225,4.9445,0.0,-1.8369701987210297e-16,9,Cycling Cap,556,618,-42.2755,19.0,89.248225,2007,5150.0,3,-1.0,6
74.99,30.9334,134.982,134.982,44.994,0.0,-0.8660254037844388,7,Women's Tights,26,1086,42.1818,3.0,134.982,2006,4100.0,3,-0.4999999999999997,2
25.0,10.3125,45.0,120.0,15.0,120.0,0.5000000000000001,2,Cable Lock,313,1422,14.0625,3.0,45.0,2007,2500.0,1,0.8660254037844386,2
2384.07,1481.9379,2860.884,2860.884,1430.442,1430.442,0.5000000000000001,2,Touring-1000,471,410,-102.9918,2.0,2860.884,2008,5650.0,1,0.8660254037844386,9
333.42,199.8519,400.104,400.104,200.052,0.0,1.0,12,LL Touring Frame,558,626,0.4002,2.0,400.104,2007,5150.0,4,-2.4492935982947064e-16,6
62.09,27.568,74.508,111.762,37.254,111.762,0.5000000000000001,10,ML Road Pedal,231,982,19.372,2.0,74.508,2007,985.0,4,-0.8660254037844386,7
1431.5,868.6342,2342.4546,1952.0455000000002,780.8182,780.8182,-1.0,6,HL Road Frame,382,1336,-263.448,3.0,2342.4546,2007,2000.0,2,1.2246467991473532e-16,4
112.565,49.9789,135.078,101.30850000000001,67.539,135.078,6.123233995736766e-17,3,LL Road Rear Wheel,380,1330,35.1202,2.0,135.078,2007,4100.0,1,1.0,4
782.99,486.7066,469.794,419.4589,469.794,419.4589,-0.5000000000000004,8,Road-650,75,970,-16.9126,1.0,469.794,2006,500.0,3,-0.8660254037844384,6
337.22,187.1571,606.996,521.1582,202.332,1011.66,1.0,12,LL Road Frame,145,814,45.5247,3.0,606.996,2006,6700.0,4,-2.4492935982947064e-16,5
337.22,204.6251,357.1616,357.1616,178.5808,357.1616,-1.0,6,LL Road Frame,145,814,-52.0886,2.0,357.1616,2006,6700.0,2,1.2246467991473532e-16,5
782.99,486.7066,419.4589,419.4589,419.4589,0.0,0.8660254037844384,11,Road-650,180,454,-67.2477,1.0,419.4589,2005,4100.0,4,-0.5000000000000004,2
1349.6,739.041,2944.582,1472.291,736.1455,1472.291,1.0,12,HL Mountain Frame,114,292,-11.582,4.0,2944.582,2006,6700.0,4,-2.4492935982947064e-16,5
539.99,343.6496,1619.97,1619.97,323.994,0.0,-0.5000000000000004,8,Road-750,266,622,-98.278,5.0,1619.97,2007,500.0,3,-0.8660254037844384,6
2384.07,1481.9379,5721.768,7629.024,1430.442,7629.024,0.5000000000000001,10,Touring-1000,460,1404,-205.9836,4.0,5721.768,2007,2000.0,4,-0.8660254037844386,4
782.99,486.7066,419.4589,419.4589,419.4589,0.0,0.5000000000000001,10,Road-650,20,904,-67.2477,1.0,419.4589,2005,4100.0,4,-0.8660254037844386,2
69.99,26.1763,251.964,251.964,41.994,0.0,-0.5000000000000004,8,Women's Mountain Shorts,55,608,94.9062,6.0,251.964,2007,5150.0,3,-0.8660254037844384,6
2443.35,1554.9479,3926.8125,4581.28125,1308.9375,6544.6875,0.5000000000000001,2,Road-250,263,598,-738.0312,3.0,3926.8125,2007,0.0,1,0.8660254037844386,4
564.99,308.2179,677.988,338.994,338.994,338.994,0.8660254037844384,11,Mountain-500,260,546,61.5522,2.0,677.988,2007,4100.0,4,-0.5000000000000004,3
2294.99,1251.9813,8606.2123,8606.2123,1229.4589,0.0,-1.8369701987210297e-16,9,Mountain-200,131,668,-157.6568,7.0,8606.2123,2006,500.0,3,-1.0,6
782.99,486.7066,1258.3767,1258.3767,419.4589,1258.3767,1.0,12,Road-650,145,814,-201.7431,3.0,1258.3767,2005,6700.0,4,-2.4492935982947064e-16,5
337.22,204.6251,183.9382,241.67933333333335,183.9382,183.9382,-0.4999999999999998,4,LL Road Frame,26,1086,-20.6869,1.0,183.9382,2007,2500.0,2,0.8660254037844387,2
1214.85,755.1508,1457.82,1457.82,728.91,0.0,0.5000000000000001,10,Touring-2000,431,542,-52.4816,2.0,1457.82,2007,4100.0,4,-0.8660254037844386,3
3399.99,1912.1544,2039.994,2039.994,2039.994,0.0,-0.8660254037844388,7,Mountain-100,2,306,127.8396,1.0,2039.994,2005,4100.0,3,-0.4999999999999997,5
782.99,486.7066,469.794,1168.8921666666668,469.794,1409.382,0.8660254037844384,11,Road-650,89,1174,-16.9126,1.0,469.794,2006,3500.0,4,-0.5000000000000004,1
2294.99,1251.9813,2753.988,1737.635266666667,1376.994,2753.988,0.8660254037844384,11,Mountain-200,52,498,250.0254,2.0,2753.988,2007,3900.0,4,-0.5000000000000004,1
1214.85,755.1508,728.91,728.91,728.91,0.0,0.8660254037844384,11,Touring-2000,527,1866,-26.2408,1.0,728.91,2007,5650.0,4,-0.5000000000000004,9
8.99,3.3623,74.1675,79.853675,4.9445,79.853675,1.0,12,Racing Socks,196,388,20.0246,15.0,70.459125,2007,2000.0,4,-2.4492935982947064e-16,1
539.99,343.6496,647.988,647.988,323.994,0.0,1.0,12,Road-750,123,512,-39.3112,2.0,647.988,2007,500.0,4,-2.4492935982947064e-16,6
539.99,294.5797,647.988,323.994,323.994,323.994,1.0,12,Mountain-500,165,1322,58.8286,2.0,647.988,2007,5150.0,4,-2.4492935982947064e-16,6
782.99,486.7066,939.588,838.9178,469.794,838.9178,-0.8660254037844388,7,Road-650,176,1372,-33.8252,2.0,939.588,2006,4100.0,3,-0.4999999999999997,3
37.99,15.6709,205.146,182.352,22.794,182.352,0.5000000000000001,10,Full-Finger Gloves,216,590,64.1079,9.0,205.146,2006,985.0,4,-0.8660254037844386,7
49.99,38.4923,209.958,105.74813333333333,29.994,144.202,-0.8660254037844388,7,Long-Sleeve Logo Jersey,223,768,-59.4881,7.0,209.958,2007,5150.0,3,-0.4999999999999997,6
3399.99,1912.1544,6119.982,6119.982,2039.994,0.0,0.5000000000000001,10,Mountain-100,33,1374,383.5188,3.0,6119.982,2005,2500.0,4,-0.8660254037844386,3
34.99,13.0863,181.6785,161.492,20.1865,161.492,0.8660254037844384,11,Sport-100,307,1328,63.9018,9.0,181.6785,2006,3900.0,4,-0.5000000000000004,1
1364.5,747.2002,1637.4,1488.5454,818.7,1488.5454,-0.5000000000000004,8,HL Mountain Frame,92,1214,142.9996,2.0,1637.4,2007,2000.0,3,-0.8660254037844384,4
1120.49,713.0798,1200.525,1200.525,600.2625,0.0,-0.8660254037844388,7,Road-550-W,230,954,-225.6346,2.0,1200.525,2006,2000.0,3,-0.4999999999999997,3
8.99,3.3623,16.182,52.09345400000001,5.394,37.758,0.5000000000000001,2,Racing Socks,315,1450,6.0951,3.0,16.182,2008,2500.0,1,0.8660254037844386,2
782.99,486.7066,1677.8356,1677.8356,419.4589,1677.8356,0.5000000000000001,2,Road-650,42,346,-268.9908,4.0,1677.8356,2006,5000.0,1,0.8660254037844386,6
337.22,187.1571,551.8146,551.8146,183.9382,0.0,1.0,12,LL Road Frame,160,1204,-9.6567,3.0,551.8146,2005,3550.0,4,-2.4492935982947064e-16,4
59.99,24.7459,215.964,215.964,35.994,0.0,-0.5000000000000004,8,Men's Sports Shorts,83,1108,67.4886,6.0,215.964,2006,2000.0,3,-0.8660254037844384,4
49.99,38.4923,86.5212,105.74813333333333,28.8404,86.5212,-0.8660254037844387,5,Long-Sleeve Logo Jersey,302,1266,-28.9557,3.0,86.5212,2007,2000.0,2,0.49999999999999994,3
34.99,13.0863,60.5595,80.746,20.1865,201.865,1.0,12,Sport-100,165,1322,21.3006,3.0,60.5595,2006,5150.0,4,-2.4492935982947064e-16,6
742.35,461.4448,1002.1725,851.846625,334.0575,0.0,-1.8369701987210297e-16,9,Touring-3000,595,1282,-532.4878,3.0,851.846625,2007,3900.0,3,-1.0,1
24.49,9.1593,58.776,102.29289999999999,14.694,146.94,0.5000000000000001,2,Half-Finger Gloves,276,808,22.1388,4.0,58.776,2008,985.0,1,0.8660254037844386,7
539.99,294.5797,647.988,485.99100000000004,323.994,647.988,0.5000000000000001,2,Mountain-500,46,370,58.8286,2.0,647.988,2008,2000.0,1,0.8660254037844386,4
2294.99,1251.9813,2458.9178,4508.015966666667,1229.4589,2458.9178,-0.8660254037844387,5,Mountain-200,88,1164,-45.0448,2.0,2458.9178,2007,6700.0,2,0.49999999999999994,5
24.49,9.1593,58.776,52.93616666666666,14.694,88.164,0.8660254037844384,11,Half-Finger Gloves,63,794,22.1388,4.0,58.776,2007,500.0,4,-0.5000000000000004,6
2443.35,1554.9479,1308.9375,2617.875,1308.9375,2617.875,0.5000000000000001,10,Road-250,222,762,-246.0104,1.0,1308.9375,2006,3500.0,4,-0.8660254037844386,1
1349.6,739.041,2429.28,2429.28,809.76,0.0,-0.5000000000000004,8,HL Mountain Frame,491,834,212.157,3.0,2429.28,2007,75.0,3,-0.8660254037844384,8
2294.99,1251.9813,4917.8356,2458.9178,1229.4589,2458.9178,6.123233995736766e-17,3,Mountain-200,402,1994,-90.0896,4.0,4917.8356,2007,4100.0,1,1.0,3
1431.5,868.6342,780.8182,780.8182,780.8182,0.0,-0.8660254037844388,7,HL Road Frame,224,792,-87.816,1.0,780.8182,2006,6700.0,3,-0.4999999999999997,5
1120.49,713.0798,3001.3125,3001.3125,600.2625,0.0,-1.8369701987210297e-16,9,Road-550-W,337,432,-564.0865,5.0,3001.3125,2006,5000.0,3,-1.0,10
49.99,38.4923,57.6808,230.7232,28.8404,288.404,6.123233995736766e-17,3,Long-Sleeve Logo Jersey,351,786,-19.3038,2.0,57.6808,2007,2500.0,1,1.0,2
1079.99,598.4354,647.994,647.994,647.994,0.0,-0.5000000000000004,8,Mountain-300,300,1242,49.5586,1.0,647.994,2006,2000.0,3,-0.8660254037844384,3
121.46,53.9282,218.628,218.628,72.876,0.0,-0.8660254037844388,7,Rear Derailleur,458,1302,56.8434,3.0,218.628,2007,5000.0,3,-0.4999999999999997,10
2384.07,1481.9379,2860.884,2860.884,1430.442,2860.884,1.0,12,Touring-1000,586,1084,-102.9918,2.0,2860.884,2007,5000.0,4,-2.4492935982947064e-16,1
742.35,461.4448,1336.23,567.89775,445.41,567.89775,0.8660254037844384,11,Touring-3000,504,1230,-48.1044,3.0,1336.23,2007,3900.0,4,-0.5000000000000004,1
1457.99,884.7083,4373.97,1749.588,874.794,1749.588,0.5000000000000001,2,Road-450,54,600,-49.5715,5.0,4373.97,2006,5000.0,1,0.8660254037844386,1
69.99,26.1763,167.976,251.964,41.994,251.964,0.8660254037844384,11,Women's Mountain Shorts,516,1396,63.2708,4.0,167.976,2007,985.0,4,-0.5000000000000004,7
59.99,24.7459,71.988,179.97,35.994,179.97,0.8660254037844384,11,Men's Sports Shorts,304,1316,22.4962,2.0,71.988,2006,4100.0,4,-0.5000000000000004,2
2319.99,1265.6195,3728.5554,4971.4072,1242.8518,4971.4072,1.0,12,Mountain-200,156,1066,-68.3031,3.0,3728.5554,2006,3550.0,4,-2.4492935982947064e-16,4
1431.5,868.6342,1561.6364,1561.6364,780.8182,0.0,-1.8369701987210297e-16,9,HL Road Frame,351,786,-175.632,2.0,1561.6364,2006,4100.0,3,-1.0,2
782.99,486.7066,838.9178,629.18835,419.4589,838.9178,-0.8660254037844387,5,Road-650,83,1108,-134.4954,2.0,838.9178,2006,2000.0,2,0.49999999999999994,4
564.99,308.2179,2372.958,1016.982,338.994,1016.982,1.0,12,Mountain-500,338,472,215.4327,7.0,2372.958,2007,5000.0,4,-2.4492935982947064e-16,1
37.99,15.6709,136.764,136.764,22.794,0.0,-0.8660254037844388,7,Full-Finger Gloves,177,1948,42.7386,6.0,136.764,2006,4100.0,3,-0.4999999999999997,2
782.99,486.7066,1879.176,838.9178,469.794,1677.8356,-0.8660254037844388,7,Road-650,26,1086,-67.6504,4.0,1879.176,2006,4100.0,3,-0.4999999999999997,2
249.79,136.785,749.37,749.37,149.874,0.0,-0.5000000000000004,8,LL Mountain Frame,314,1424,65.445,5.0,749.37,2007,3500.0,3,-0.8660254037844384,1
8.99,6.9223,15.5595,15.5595,5.1865,0.0,-0.5000000000000004,8,Cycling Cap,255,414,-5.2074,3.0,15.5595,2006,6700.0,3,-0.8660254037844384,5
34.99,13.0863,125.964,47.640166666666666,20.994,41.988,0.8660254037844384,11,Sport-100,328,1962,47.4462,6.0,125.964,2007,985.0,4,-0.5000000000000004,7
37.99,15.6709,438.7845,259.122192,20.8945,259.122192,0.8660254037844384,11,Full-Finger Gloves,298,1220,87.7564,21.0,416.845275,2006,5000.0,4,-0.5000000000000004,10
120.0,44.88,144.0,144.0,72.0,0.0,-0.5000000000000004,8,Hitch Rack - 4-Bike,308,1394,54.24,2.0,144.0,2007,5150.0,3,-0.8660254037844384,6
1700.99,1082.51,1020.594,2041.188,1020.594,3061.782,0.5000000000000001,2,Road-350-W,109,1946,-61.916,1.0,1020.594,2008,4100.0,1,0.8660254037844386,4
59.99,24.7459,107.982,107.982,35.994,0.0,-1.8369701987210297e-16,9,Men's Sports Shorts,140,788,33.7443,3.0,107.982,2006,2500.0,3,-1.0,4
121.49,53.9416,72.894,72.894,72.894,0.0,0.5000000000000001,2,HL Bottom Bracket,535,1958,18.9524,1.0,72.894,2008,985.0,1,0.8660254037844386,7
49.99,38.4923,449.429,173.0424,26.437,173.0424,1.0,12,Long-Sleeve Logo Jersey,382,1336,-227.4116,17.0,426.95755,2006,2000.0,4,-2.4492935982947064e-16,4
8.99,3.3623,37.758,21.576,5.394,21.576,0.8660254037844384,11,Racing Socks,261,556,14.2219,7.0,37.758,2007,3550.0,4,-0.5000000000000004,4
91.49,40.6216,54.894,54.894,54.894,54.894,0.5000000000000001,10,Front Derailleur,441,718,14.2724,1.0,54.894,2007,5650.0,4,-0.8660254037844386,9
74.99,30.9334,89.988,666.098675,44.994,666.098675,0.8660254037844384,11,Women's Tights,276,808,28.1212,2.0,89.988,2006,985.0,4,-0.5000000000000004,7
53.99,41.5723,475.112,451.3564,29.6945,0.0,-0.8660254037844388,7,Short-Sleeve Classic Jersey,458,1302,-213.8004,16.0,451.3564,2007,5000.0,3,-0.4999999999999997,10
34.99,13.0863,121.119,299.3203605,20.1865,229.479936,6.123233995736766e-17,3,Sport-100,362,978,42.6012,6.0,121.119,2007,2000.0,1,1.0,4
34.99,13.0863,100.9325,100.9325,20.1865,0.0,-0.8660254037844388,7,Sport-100,25,1050,35.501,5.0,100.9325,2005,2500.0,3,-0.4999999999999997,3
782.99,486.7066,838.9178,629.18835,419.4589,419.4589,0.5000000000000001,2,Road-650,83,1108,-134.4954,2.0,838.9178,2006,2000.0,1,0.8660254037844386,4
53.99,41.5723,129.576,330.753538,32.394,323.94,6.123233995736766e-17,3,Short-Sleeve Classic Jersey,128,642,-36.7132,4.0,129.576,2008,4100.0,1,1.0,4
2294.99,1251.9813,2753.988,2753.988,1376.994,4130.982,0.5000000000000001,2,Mountain-200,516,1396,250.0254,2.0,2753.988,2008,985.0,1,0.8660254037844386,7
348.76,185.8193,1464.792,313.884,209.256,209.256,0.5000000000000001,2,ML Mountain Frame,324,1868,164.0569,7.0,1464.792,2007,2500.0,1,0.8660254037844386,2
364.09,199.3757,873.816,873.816,218.454,0.0,-0.5000000000000004,8,ML Mountain Frame-W,535,1958,76.3132,4.0,873.816,2007,985.0,3,-0.8660254037844384,7
24.49,9.1593,117.552,33.1558,14.694,14.694,0.5000000000000001,10,Half-Finger Gloves,251,1976,44.2776,8.0,117.552,2007,2500.0,4,-0.8660254037844386,3
120.27,53.3999,131.2036,131.2036,65.6018,0.0,-0.5000000000000004,8,HL Road Handlebars,41,344,24.4038,2.0,131.2036,2006,4100.0,3,-0.8660254037844384,2
3399.99,1912.1544,2039.994,2039.994,2039.994,0.0,0.8660254037844384,11,Mountain-100,52,498,127.8396,1.0,2039.994,2005,5000.0,4,-0.5000000000000004,1
37.99,15.6709,205.146,182.352,22.794,182.352,0.8660254037844384,11,Full-Finger Gloves,45,368,64.1079,9.0,205.146,2006,3550.0,4,-0.5000000000000004,1
53.99,41.5723,259.152,368.254992,32.394,368.254992,0.8660254037844384,11,Short-Sleeve Classic Jersey,482,582,-73.4264,8.0,259.152,2007,75.0,4,-0.5000000000000004,8
2443.35,1518.7864,5864.04,5864.04,1466.01,0.0,-0.8660254037844388,7,Road-250,224,792,-211.1056,4.0,5864.04,2006,6700.0,3,-0.4999999999999997,5
63.5,23.749,405.13,397.0274,36.83,0.0,-0.8660254037844388,7,Classic Vest,251,1976,135.7884,11.0,397.0274,2007,2500.0,3,-0.4999999999999997,3
782.99,486.7066,939.588,939.588,469.794,0.0,-1.8369701987210297e-16,9,Road-650,382,1336,-33.8252,2.0,939.588,2006,2000.0,3,-1.0,4
782.99,486.7066,838.9178,838.9178,419.4589,838.9178,-0.8660254037844387,5,Road-650,106,1896,-134.4954,2.0,838.9178,2006,5000.0,2,0.49999999999999994,6
1364.5,747.2002,4912.2,3324.4181000000003,818.7,3274.8,1.0,12,HL Mountain Frame,397,1844,428.9988,6.0,4912.2,2007,0.0,4,-2.4492935982947064e-16,10
337.22,204.6251,367.8764,726.8238,183.9382,1287.5674,0.5000000000000001,10,LL Road Frame,14,662,-41.3738,2.0,367.8764,2006,2500.0,4,-0.8660254037844386,4
1457.99,884.7083,2624.382,2624.382,874.794,0.0,-1.8369701987210297e-16,9,Road-450,149,864,-29.7429,3.0,2624.382,2005,5000.0,3,-1.0,6
2443.35,1554.9479,1466.01,4467.84,1466.01,2932.02,1.0,12,Road-250,144,812,-88.9379,1.0,1466.01,2007,5150.0,4,-2.4492935982947064e-16,6
53.99,41.5723,97.182,161.97,32.394,161.97,6.123233995736766e-17,3,Short-Sleeve Classic Jersey,616,1890,-27.5349,3.0,97.182,2008,3900.0,1,1.0,1
1214.85,755.1508,3644.55,1457.82,728.91,1457.82,6.123233995736766e-17,3,Touring-2000,546,442,-131.204,5.0,3644.55,2008,3500.0,1,1.0,1
539.99,294.5797,1295.976,647.988,323.994,647.988,1.0,12,Mountain-500,338,472,117.6572,4.0,1295.976,2007,5000.0,4,-2.4492935982947064e-16,1
539.99,343.6496,647.988,647.988,323.994,647.988,6.123233995736766e-17,3,Road-750,132,672,-39.3112,2.0,647.988,2008,4100.0,1,1.0,3
539.99,343.6496,323.994,323.994,323.994,0.0,0.5000000000000001,10,Road-750,457,1198,-19.6556,1.0,323.994,2007,75.0,4,-0.8660254037844386,8
1214.85,755.1508,2186.73,728.91,728.91,728.91,0.8660254037844384,11,Touring-2000,483,596,-78.7224,3.0,2186.73,2007,5000.0,4,-0.5000000000000004,10
74.99,30.9334,134.982,134.982,44.994,0.0,0.5000000000000001,10,Women's Tights,229,952,42.1818,3.0,134.982,2006,2500.0,4,-0.8660254037844386,3
69.99,26.1763,654.4065,621.686175,38.4945,0.0,-0.5000000000000004,8,Women's Mountain Shorts,297,1202,176.6891,17.0,621.686175,2007,6700.0,3,-0.8660254037844384,5
564.99,308.2179,338.994,338.994,338.994,0.0,-0.8660254037844388,7,Mountain-500,24,1046,30.7761,1.0,338.994,2007,6700.0,3,-0.4999999999999997,5
2443.35,1554.9479,9162.5625,8508.09375,1308.9375,10471.5,-0.8660254037844387,5,Road-250,64,816,-1722.0728,7.0,9162.5625,2007,3550.0,2,0.49999999999999994,4
34.99,13.0863,41.988,81.82266666666668,20.994,83.976,0.8660254037844384,11,Sport-100,302,1266,15.8154,2.0,41.988,2007,2000.0,4,-0.5000000000000004,3
61.92,27.4925,148.608,90.06533333333334,37.152,101.3235,0.5000000000000001,10,ML Mountain Handlebars,218,664,38.638,4.0,148.608,2007,2500.0,4,-0.8660254037844386,2
112.565,49.9789,202.617,202.617,67.539,0.0,-1.8369701987210297e-16,9,LL Road Rear Wheel,144,812,52.6803,3.0,202.617,2006,5150.0,3,-1.0,6
2443.35,1554.9479,2617.875,2617.875,1308.9375,2617.875,0.5000000000000001,10,Road-250,14,662,-492.0208,2.0,2617.875,2006,2500.0,4,-0.8660254037844386,4
782.99,486.7066,1258.3767,1258.3767,419.4589,0.0,-0.5000000000000004,8,Road-650,64,816,-201.7431,3.0,1258.3767,2005,3550.0,3,-0.8660254037844384,4
49.99,38.4923,28.8404,57.6808,28.8404,57.6808,6.123233995736766e-17,3,Long-Sleeve Logo Jersey,172,1934,-9.6519,1.0,28.8404,2006,2500.0,1,1.0,4
782.99,486.7066,469.794,922.8096333333333,469.794,1409.382,0.5000000000000001,2,Road-650,41,344,-16.9126,1.0,469.794,2007,2500.0,1,0.8660254037844386,2
60.745,26.9708,109.341,218.682,36.447,218.682,1.0,12,LL Mountain Front Wheel,139,764,28.4286,3.0,109.341,2006,3550.0,4,-2.4492935982947064e-16,1
2294.99,1251.9813,4917.8356,4917.8356,1229.4589,0.0,-1.8369701987210297e-16,9,Mountain-200,363,1014,-90.0896,4.0,4917.8356,2006,3550.0,3,-1.0,4
120.27,53.3999,216.486,153.07086666666666,72.162,65.6018,-0.8660254037844388,7,HL Road Handlebars,35,1418,56.2863,3.0,216.486,2007,5150.0,3,-0.4999999999999997,6
782.99,486.7066,838.9178,419.4589,419.4589,419.4589,0.8660254037844384,11,Road-650,90,1182,-134.4954,2.0,838.9178,2005,6700.0,4,-0.5000000000000004,5
782.99,486.7066,469.794,469.794,469.794,0.0,-1.8369701987210297e-16,9,Road-650,361,950,-16.9126,1.0,469.794,2006,2000.0,3,-1.0,4
61.92,27.4925,74.304,123.83983333333333,37.152,202.647,-0.8660254037844388,7,ML Mountain Handlebars,220,692,19.319,2.0,74.304,2007,2500.0,3,-0.4999999999999997,2
2319.99,1265.6195,4971.4072,7457.1108,1242.8518,7457.1108,0.8660254037844384,11,Mountain-200,98,1332,-91.0708,4.0,4971.4072,2006,4100.0,4,-0.5000000000000004,3
34.99,13.0863,273.1904,267.726592,19.5136,0.0,-1.8369701987210297e-16,9,Sport-100,380,1330,84.5184,14.0,267.726592,2006,2500.0,3,-1.0,4
330.06,146.5466,198.036,495.09000000000003,198.036,198.036,0.5000000000000001,2,HL Road Front Wheel,66,832,51.4894,1.0,198.036,2007,2500.0,1,0.8660254037844386,2
1700.99,1082.51,3061.782,2041.188,1020.594,2041.188,6.123233995736766e-17,3,Road-350-W,157,1082,-185.748,3.0,3061.782,2008,3550.0,1,1.0,4
3399.99,1912.1544,2039.994,2039.994,2039.994,2039.994,6.123233995736766e-17,3,Mountain-100,127,632,127.8396,1.0,2039.994,2006,3500.0,1,1.0,1
333.42,199.8519,200.052,200.052,200.052,0.0,0.5000000000000001,2,LL Touring Frame,492,838,0.2001,1.0,200.052,2008,3500.0,1,0.8660254037844386,1
2384.07,1481.9379,1430.442,2860.884,1430.442,1430.442,0.8660254037844387,1,Touring-1000,449,940,-51.4959,1.0,1430.442,2008,5000.0,1,0.49999999999999994,10
337.22,204.6251,367.8764,367.8764,183.9382,0.0,-0.5000000000000004,8,LL Road Frame,254,352,-41.3738,2.0,367.8764,2006,6700.0,3,-0.8660254037844384,5
2443.35,1554.9479,4398.03,2617.875,1466.01,1308.9375,-0.5000000000000004,8,Road-250,256,422,-266.8137,3.0,4398.03,2007,2500.0,3,-0.8660254037844384,2
34.99,13.0863,40.373,40.373,20.1865,0.0,-1.8369701987210297e-16,9,Sport-100,371,1132,14.2004,2.0,40.373,2006,5150.0,3,-1.0,6
594.83,360.9428,324.4527,324.4527,324.4527,0.0,-0.8660254037844388,7,ML Road Frame-W,251,1976,-36.4901,1.0,324.4527,2006,4100.0,3,-0.4999999999999997,3
742.35,461.4448,1781.64,283.948875,445.41,283.948875,0.8660254037844384,11,Touring-3000,510,1276,-64.1392,4.0,1781.64,2007,5150.0,4,-0.5000000000000004,6
120.27,53.3999,288.648,135.5770666666667,72.162,144.324,0.5000000000000001,10,HL Mountain Handlebars,24,1046,75.0484,4.0,288.648,2007,6700.0,4,-0.8660254037844386,5
337.22,187.1571,1011.66,1011.66,202.332,0.0,-1.8369701987210297e-16,9,LL Road Frame,380,1330,75.8745,5.0,1011.66,2006,2500.0,3,-1.0,4
337.22,204.6251,809.328,202.332,202.332,202.332,1.0,12,LL Road Frame,621,1932,-9.1724,4.0,809.328,2007,2000.0,4,-2.4492935982947064e-16,4
34.99,13.0863,104.97,62.71283333333333,20.994,125.964,0.5000000000000001,2,Sport-100,276,808,39.5385,5.0,104.97,2008,985.0,1,0.8660254037844386,7
112.565,49.9789,337.695,337.695,67.539,0.0,-0.5000000000000004,8,LL Road Rear Wheel,330,1982,87.8005,5.0,337.695,2006,5000.0,3,-0.8660254037844384,1
25.0,10.3125,75.0,105.0,15.0,105.0,0.8660254037844384,11,Cable Lock,262,562,23.4375,5.0,75.0,2006,500.0,4,-0.5000000000000004,6
52.64,23.3722,31.584,31.584,31.584,0.0,1.0,12,HL Mountain Seat/Saddle 2,402,1994,8.2118,1.0,31.584,2007,4100.0,4,-2.4492935982947064e-16,3
2384.07,1481.9379,1430.442,1525.8048,1430.442,1525.8048,1.0,12,Touring-1000,576,990,-51.4959,1.0,1430.442,2007,3550.0,4,-2.4492935982947064e-16,4
